,frequency,MX,MXY,DXY
73,1.4000583824680962e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
74,1.4065272421052364e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
75,1.4130259905995336e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
76,1.4195547660501015e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
77,1.4261137071941298e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
78,1.4327029534098294e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
79,1.4393226447194066e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
80,1.4459729217920196e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
81,1.4526539259467812e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
82,1.4593657991557576e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
83,1.466108684046983e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
84,1.4728827239075018e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
85,1.4796880626863962e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
86,1.4865248449978571e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
87,1.4933932161242533e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
88,1.5002933220192168e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
89,1.5072253093107556e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
90,1.514189325304352e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
91,1.5211855179861048e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
92,1.5282140360258708e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
93,1.5352750287804212e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
94,1.5423686462966274e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
95,1.5494950393146317e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
96,1.556654359271062e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
97,1.5638467583022478e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
98,1.5710723892474488e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
99,1.5783314056521166e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
100,1.5856239617711372e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
101,1.592950212572123e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
102,1.6003103137387017e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
103,1.607704421673822e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
104,1.6151326935030896e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
105,1.6225952870780872e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
106,1.630092360979741e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
107,1.637624074521689e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
108,1.6451905877536607e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
109,1.6527920614648938e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
110,1.6604286571875296e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
111,1.6681005372000591e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
112,1.6758078645307687e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
113,1.6835508029612006e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
114,1.691329517029647e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
115,1.699144172034626e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
116,1.7069949340384078e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
117,1.7148819698705409e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
118,1.7228054471313922e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
119,1.730765534195724e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
120,1.7387624002162504e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
121,1.7467962151272456e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
122,1.754867149648152e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
123,1.762975375287204e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
124,1.7711210643450868e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
125,1.7793043899185774e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
126,1.7875255259042354e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
127,1.7957846470020968e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
128,1.804081928719381e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
129,1.8124175473742357e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
130,1.8207916800994625e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
131,1.8292045048462937e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
132,1.8376562003881725e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
133,1.8461469463245456e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
134,1.8546769230846976e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
135,1.8632463119315598e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
136,1.8718552949655793e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
137,1.8805040551285834e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
138,1.8891927762076644e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
139,1.8979216428390994e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
140,1.906690840512252e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
141,1.915500555573528e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
142,1.9243509752303323e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
143,1.933242287555043e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
144,1.9421746814890245e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
145,1.9511483468466163e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
146,1.960163474319186e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
147,1.9692202554791733e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
148,1.978318882784162e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
149,1.9874595495809817e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
150,1.9966424501097934e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
151,2.005867779508234e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
152,2.0151357338155584e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
153,2.024446509976802e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
154,2.03380030584698e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
155,2.0431973201952705e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
156,2.0526377527092522e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
157,2.0621218039991445e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
158,2.071649675602067e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
159,2.081221569986337e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
160,2.09083769055575e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
161,2.1004982416539153e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
162,2.1102034285685966e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
163,2.119953457536069e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
164,2.1297485357455187e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
165,2.1395888713434217e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
166,2.1494746734379807e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
167,2.1594061521035675e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
168,2.169383518385182e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
169,2.179406984302954e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
170,2.1894767628566207e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
171,2.1995930680300747e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
172,2.2097561147959033e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
173,2.219966119119957e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
174,2.2302232979659364e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
175,2.240527869300018e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
176,2.250880052095462e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
177,2.2612800663372794e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
178,2.2717281330269074e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
179,2.282224474186896e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
180,2.2927693128656486e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
181,2.3033628731421314e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
182,2.3140053801306542e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
183,2.3246970599856503e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
184,2.335438139906477e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
185,2.3462288481422623e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
186,2.357069413996728e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
187,2.3679600678330786e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
188,2.3789010410788957e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
189,2.389892566231048e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
190,2.4009348768606516e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
191,2.412028207618007e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
192,2.4231727942376005e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
193,2.434368873543113e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
194,2.445616683452444e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
195,2.4569164629827902e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
196,2.4682684522556926e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
197,2.47967289250216e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
198,2.491130026067791e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
199,2.502640096417917e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
200,2.5142033481427965e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
201,2.5258200269627847e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
202,2.537490379733572e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
203,2.549214654451426e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
204,2.560993100258457e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
205,2.5728259674479322e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
206,2.5847135074695637e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
207,2.5966559729348724e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
208,2.6086536176225505e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
209,2.6207066964838497e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
210,2.63281546564802e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
211,2.64498018242772e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
212,2.6572011053245066e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
213,2.6694784940343236e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
214,2.681812609453013e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
215,2.694203713681882e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
216,2.7066520700332412e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
217,2.719157943036019e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
218,2.731721598441379e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
219,2.7443433032283624e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
220,2.7570233256095828e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
221,2.769761935036891e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
222,2.782559402207126e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
223,2.7954159990678593e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
224,2.8083319988231696e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
225,2.821307675939471e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
226,2.834343306151309e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
227,2.847439166467248e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
228,2.8605955351757447e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
229,2.8738126918510634e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
230,2.8870909173592346e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
231,2.9004304938639916e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
232,2.9138317048327886e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
233,2.927294835042819e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
234,2.9408201705870607e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
235,2.95440799888038e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
236,2.9680586086656025e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
237,2.9817722900196732e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
238,2.995549334359816e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
239,3.009390034449718e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
240,3.0232946844057763e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
241,3.0372635797033116e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
242,3.051297017182871e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
243,3.06539529505653e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
244,3.0795587129142233e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
245,3.0937875717301367e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
246,3.108082173869064e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
247,3.122442823092858e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
248,3.1368698245668796e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
249,3.1513634848664763e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
250,3.165924111983521e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
251,3.1805520153329197e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
252,3.1952475057592136e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
253,3.210010895543175e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
254,3.2248424984084387e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
255,3.2397426295281954e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
256,3.254711605531848e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
257,3.269749744511768e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
258,3.284857366030047e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
259,3.300034791125282e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
260,3.3152823423194233e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
261,3.3306003436245885e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
262,3.345989120549975e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
263,3.3614490001087683e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
264,3.376980310825088e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
265,3.392583382740992e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
266,3.408258547423452e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
267,3.4240061379714255e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
268,3.4398264890229283e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
269,3.455719936762136e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
270,3.4716868189265596e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
271,3.4877274748141774e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
272,3.503842245290676e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
273,3.5200314727966823e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
274,3.5362955013550394e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
275,3.5526346765781395e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
276,3.5690493456752295e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
277,3.5855398574598168e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
278,3.6021065623570736e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
279,3.618749812411277e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
280,3.6354699612933177e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
281,3.6522673643081755e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
282,3.669142378402494e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
283,3.6860953621721616e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
284,3.7031266758699232e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
285,3.7202366814130657e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
286,3.737425742391064e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
287,3.754694224073337e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
288,3.7720424934170015e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
289,3.789470919074664e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
290,3.806979871402284e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
291,3.824569722466999e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
292,3.842240846055061e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
293,3.859993617679771e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
294,3.877828414589453e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
295,3.895745615775501e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
296,3.913745601980384e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
297,3.93182875570577e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
298,3.949995461220647e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
299,3.968246104569478e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
300,3.986581073580439e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
301,4.005000757873611e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
302,4.023505548869293e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
303,4.04209583979631e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
304,4.06077202570037e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
305,4.0795345034524486e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
306,4.098383671757261e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
307,4.117319931161679e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
308,4.136343684063278e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
309,4.15545533471888e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
310,4.174655289253135e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
311,4.193943955667186e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
312,4.213321743847289e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
313,4.232789065573553e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
314,4.252346334528686e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
315,4.271993966306777e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
316,4.291732378422157e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
317,4.3115619903182285e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
318,4.3314832233764026e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
319,4.351496500925054e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
320,4.371602248248502e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
321,4.391800892596086e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
322,4.41209286319119e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
323,4.4324785912404e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
324,4.45295850994266e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
325,4.473533054498463e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
326,4.494202662119142e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
327,4.514967772036102e-06,0.29994907066719545,-0.14995039876819913,-0.17320331338234465
