,alpha,xi_w,xi,v,w,alpha_pl
2690,0.0046,0.4,0.269026902690269,0.0,0.9893371234543857,0.004512358268872192
2691,0.0046,0.4,0.26912691269126915,0.0,0.9893371234543857,0.004512358268872192
2692,0.0046,0.4,0.2692269226922692,0.0,0.9893371234543857,0.004512358268872192
2693,0.0046,0.4,0.26932693269326935,0.0,0.9893371234543857,0.004512358268872192
2694,0.0046,0.4,0.2694269426942694,0.0,0.9893371234543857,0.004512358268872192
2695,0.0046,0.4,0.26952695269526955,0.0,0.9893371234543857,0.004512358268872192
2696,0.0046,0.4,0.2696269626962696,0.0,0.9893371234543857,0.004512358268872192
2697,0.0046,0.4,0.26972697269726975,0.0,0.9893371234543857,0.004512358268872192
2698,0.0046,0.4,0.2698269826982698,0.0,0.9893371234543857,0.004512358268872192
2699,0.0046,0.4,0.26992699269926995,0.0,0.9893371234543857,0.004512358268872192
2700,0.0046,0.4,0.27002700270027,0.0,0.9893371234543857,0.004512358268872192
2701,0.0046,0.4,0.27012701270127015,0.0,0.9893371234543857,0.004512358268872192
2702,0.0046,0.4,0.2702270227022702,0.0,0.9893371234543857,0.004512358268872192
2703,0.0046,0.4,0.27032703270327035,0.0,0.9893371234543857,0.004512358268872192
2704,0.0046,0.4,0.2704270427042704,0.0,0.9893371234543857,0.004512358268872192
2705,0.0046,0.4,0.27052705270527055,0.0,0.9893371234543857,0.004512358268872192
2706,0.0046,0.4,0.2706270627062706,0.0,0.9893371234543857,0.004512358268872192
2707,0.0046,0.4,0.27072707270727076,0.0,0.9893371234543857,0.004512358268872192
2708,0.0046,0.4,0.2708270827082708,0.0,0.9893371234543857,0.004512358268872192
2709,0.0046,0.4,0.27092709270927096,0.0,0.9893371234543857,0.004512358268872192
2710,0.0046,0.4,0.27102710271027103,0.0,0.9893371234543857,0.004512358268872192
2711,0.0046,0.4,0.27112711271127116,0.0,0.9893371234543857,0.004512358268872192
2712,0.0046,0.4,0.27122712271227123,0.0,0.9893371234543857,0.004512358268872192
2713,0.0046,0.4,0.27132713271327136,0.0,0.9893371234543857,0.004512358268872192
2714,0.0046,0.4,0.27142714271427143,0.0,0.9893371234543857,0.004512358268872192
2715,0.0046,0.4,0.27152715271527156,0.0,0.9893371234543857,0.004512358268872192
2716,0.0046,0.4,0.27162716271627163,0.0,0.9893371234543857,0.004512358268872192
2717,0.0046,0.4,0.27172717271727176,0.0,0.9893371234543857,0.004512358268872192
2718,0.0046,0.4,0.27182718271827183,0.0,0.9893371234543857,0.004512358268872192
2719,0.0046,0.4,0.27192719271927196,0.0,0.9893371234543857,0.004512358268872192
2720,0.0046,0.4,0.27202720272027203,0.0,0.9893371234543857,0.004512358268872192
2721,0.0046,0.4,0.27212721272127216,0.0,0.9893371234543857,0.004512358268872192
2722,0.0046,0.4,0.27222722272227223,0.0,0.9893371234543857,0.004512358268872192
2723,0.0046,0.4,0.27232723272327236,0.0,0.9893371234543857,0.004512358268872192
2724,0.0046,0.4,0.27242724272427243,0.0,0.9893371234543857,0.004512358268872192
2725,0.0046,0.4,0.27252725272527256,0.0,0.9893371234543857,0.004512358268872192
2726,0.0046,0.4,0.27262726272627263,0.0,0.9893371234543857,0.004512358268872192
2727,0.0046,0.4,0.27272727272727276,0.0,0.9893371234543857,0.004512358268872192
2728,0.0046,0.4,0.27282728272827284,0.0,0.9893371234543857,0.004512358268872192
2729,0.0046,0.4,0.27292729272927296,0.0,0.9893371234543857,0.004512358268872192
2730,0.0046,0.4,0.27302730273027304,0.0,0.9893371234543857,0.004512358268872192
2731,0.0046,0.4,0.2731273127312731,0.0,0.9893371234543857,0.004512358268872192
2732,0.0046,0.4,0.27322732273227324,0.0,0.9893371234543857,0.004512358268872192
2733,0.0046,0.4,0.2733273327332733,0.0,0.9893371234543857,0.004512358268872192
2734,0.0046,0.4,0.27342734273427344,0.0,0.9893371234543857,0.004512358268872192
2735,0.0046,0.4,0.2735273527352735,0.0,0.9893371234543857,0.004512358268872192
2736,0.0046,0.4,0.27362736273627364,0.0,0.9893371234543857,0.004512358268872192
2737,0.0046,0.4,0.2737273727372737,0.0,0.9893371234543857,0.004512358268872192
2738,0.0046,0.4,0.27382738273827384,0.0,0.9893371234543857,0.004512358268872192
2739,0.0046,0.4,0.2739273927392739,0.0,0.9893371234543857,0.004512358268872192
2740,0.0046,0.4,0.27402740274027404,0.0,0.9893371234543857,0.004512358268872192
2741,0.0046,0.4,0.2741274127412741,0.0,0.9893371234543857,0.004512358268872192
2742,0.0046,0.4,0.27422742274227424,0.0,0.9893371234543857,0.004512358268872192
2743,0.0046,0.4,0.2743274327432743,0.0,0.9893371234543857,0.004512358268872192
2744,0.0046,0.4,0.27442744274427444,0.0,0.9893371234543857,0.004512358268872192
2745,0.0046,0.4,0.2745274527452745,0.0,0.9893371234543857,0.004512358268872192
2746,0.0046,0.4,0.27462746274627464,0.0,0.9893371234543857,0.004512358268872192
2747,0.0046,0.4,0.2747274727472747,0.0,0.9893371234543857,0.004512358268872192
2748,0.0046,0.4,0.27482748274827484,0.0,0.9893371234543857,0.004512358268872192
2749,0.0046,0.4,0.2749274927492749,0.0,0.9893371234543857,0.004512358268872192
2750,0.0046,0.4,0.27502750275027504,0.0,0.9893371234543857,0.004512358268872192
2751,0.0046,0.4,0.2751275127512751,0.0,0.9893371234543857,0.004512358268872192
2752,0.0046,0.4,0.27522752275227524,0.0,0.9893371234543857,0.004512358268872192
2753,0.0046,0.4,0.2753275327532753,0.0,0.9893371234543857,0.004512358268872192
2754,0.0046,0.4,0.27542754275427545,0.0,0.9893371234543857,0.004512358268872192
2755,0.0046,0.4,0.2755275527552755,0.0,0.9893371234543857,0.004512358268872192
2756,0.0046,0.4,0.27562756275627565,0.0,0.9893371234543857,0.004512358268872192
2757,0.0046,0.4,0.2757275727572757,0.0,0.9893371234543857,0.004512358268872192
2758,0.0046,0.4,0.27582758275827585,0.0,0.9893371234543857,0.004512358268872192
2759,0.0046,0.4,0.2759275927592759,0.0,0.9893371234543857,0.004512358268872192
2760,0.0046,0.4,0.27602760276027605,0.0,0.9893371234543857,0.004512358268872192
2761,0.0046,0.4,0.2761276127612761,0.0,0.9893371234543857,0.004512358268872192
2762,0.0046,0.4,0.27622762276227625,0.0,0.9893371234543857,0.004512358268872192
2763,0.0046,0.4,0.2763276327632763,0.0,0.9893371234543857,0.004512358268872192
2764,0.0046,0.4,0.27642764276427645,0.0,0.9893371234543857,0.004512358268872192
2765,0.0046,0.4,0.2765276527652765,0.0,0.9893371234543857,0.004512358268872192
2766,0.0046,0.4,0.27662766276627665,0.0,0.9893371234543857,0.004512358268872192
2767,0.0046,0.4,0.2767276727672767,0.0,0.9893371234543857,0.004512358268872192
2768,0.0046,0.4,0.27682768276827685,0.0,0.9893371234543857,0.004512358268872192
2769,0.0046,0.4,0.2769276927692769,0.0,0.9893371234543857,0.004512358268872192
2770,0.0046,0.4,0.27702770277027705,0.0,0.9893371234543857,0.004512358268872192
2771,0.0046,0.4,0.2771277127712771,0.0,0.9893371234543857,0.004512358268872192
2772,0.0046,0.4,0.27722772277227725,0.0,0.9893371234543857,0.004512358268872192
2773,0.0046,0.4,0.2773277327732773,0.0,0.9893371234543857,0.004512358268872192
2774,0.0046,0.4,0.27742774277427745,0.0,0.9893371234543857,0.004512358268872192
2775,0.0046,0.4,0.2775277527752775,0.0,0.9893371234543857,0.004512358268872192
2776,0.0046,0.4,0.27762776277627765,0.0,0.9893371234543857,0.004512358268872192
2777,0.0046,0.4,0.2777277727772777,0.0,0.9893371234543857,0.004512358268872192
2778,0.0046,0.4,0.27782778277827785,0.0,0.9893371234543857,0.004512358268872192
2779,0.0046,0.4,0.2779277927792779,0.0,0.9893371234543857,0.004512358268872192
2780,0.0046,0.4,0.27802780278027805,0.0,0.9893371234543857,0.004512358268872192
2781,0.0046,0.4,0.2781278127812781,0.0,0.9893371234543857,0.004512358268872192
2782,0.0046,0.4,0.27822782278227826,0.0,0.9893371234543857,0.004512358268872192
2783,0.0046,0.4,0.27832783278327833,0.0,0.9893371234543857,0.004512358268872192
2784,0.0046,0.4,0.27842784278427846,0.0,0.9893371234543857,0.004512358268872192
2785,0.0046,0.4,0.27852785278527853,0.0,0.9893371234543857,0.004512358268872192
2786,0.0046,0.4,0.27862786278627866,0.0,0.9893371234543857,0.004512358268872192
2787,0.0046,0.4,0.27872787278727873,0.0,0.9893371234543857,0.004512358268872192
2788,0.0046,0.4,0.27882788278827886,0.0,0.9893371234543857,0.004512358268872192
2789,0.0046,0.4,0.27892789278927893,0.0,0.9893371234543857,0.004512358268872192
2790,0.0046,0.4,0.27902790279027906,0.0,0.9893371234543857,0.004512358268872192
2791,0.0046,0.4,0.27912791279127913,0.0,0.9893371234543857,0.004512358268872192
2792,0.0046,0.4,0.27922792279227926,0.0,0.9893371234543857,0.004512358268872192
2793,0.0046,0.4,0.27932793279327933,0.0,0.9893371234543857,0.004512358268872192
2794,0.0046,0.4,0.27942794279427946,0.0,0.9893371234543857,0.004512358268872192
2795,0.0046,0.4,0.27952795279527953,0.0,0.9893371234543857,0.004512358268872192
2796,0.0046,0.4,0.27962796279627966,0.0,0.9893371234543857,0.004512358268872192
2797,0.0046,0.4,0.27972797279727973,0.0,0.9893371234543857,0.004512358268872192
2798,0.0046,0.4,0.27982798279827986,0.0,0.9893371234543857,0.004512358268872192
2799,0.0046,0.4,0.27992799279927993,0.0,0.9893371234543857,0.004512358268872192
2800,0.0046,0.4,0.28002800280028006,0.0,0.9893371234543857,0.004512358268872192
2801,0.0046,0.4,0.28012801280128014,0.0,0.9893371234543857,0.004512358268872192
2802,0.0046,0.4,0.28022802280228026,0.0,0.9893371234543857,0.004512358268872192
2803,0.0046,0.4,0.28032803280328034,0.0,0.9893371234543857,0.004512358268872192
2804,0.0046,0.4,0.28042804280428046,0.0,0.9893371234543857,0.004512358268872192
2805,0.0046,0.4,0.28052805280528054,0.0,0.9893371234543857,0.004512358268872192
2806,0.0046,0.4,0.28062806280628066,0.0,0.9893371234543857,0.004512358268872192
2807,0.0046,0.4,0.28072807280728074,0.0,0.9893371234543857,0.004512358268872192
2808,0.0046,0.4,0.2808280828082808,0.0,0.9893371234543857,0.004512358268872192
2809,0.0046,0.4,0.28092809280928094,0.0,0.9893371234543857,0.004512358268872192
2810,0.0046,0.4,0.281028102810281,0.0,0.9893371234543857,0.004512358268872192
2811,0.0046,0.4,0.28112811281128114,0.0,0.9893371234543857,0.004512358268872192
2812,0.0046,0.4,0.2812281228122812,0.0,0.9893371234543857,0.004512358268872192
2813,0.0046,0.4,0.28132813281328134,0.0,0.9893371234543857,0.004512358268872192
2814,0.0046,0.4,0.2814281428142814,0.0,0.9893371234543857,0.004512358268872192
2815,0.0046,0.4,0.28152815281528154,0.0,0.9893371234543857,0.004512358268872192
2816,0.0046,0.4,0.2816281628162816,0.0,0.9893371234543857,0.004512358268872192
2817,0.0046,0.4,0.28172817281728174,0.0,0.9893371234543857,0.004512358268872192
2818,0.0046,0.4,0.2818281828182818,0.0,0.9893371234543857,0.004512358268872192
2819,0.0046,0.4,0.28192819281928194,0.0,0.9893371234543857,0.004512358268872192
2820,0.0046,0.4,0.282028202820282,0.0,0.9893371234543857,0.004512358268872192
2821,0.0046,0.4,0.28212821282128214,0.0,0.9893371234543857,0.004512358268872192
2822,0.0046,0.4,0.2822282228222822,0.0,0.9893371234543857,0.004512358268872192
2823,0.0046,0.4,0.28232823282328234,0.0,0.9893371234543857,0.004512358268872192
2824,0.0046,0.4,0.2824282428242824,0.0,0.9893371234543857,0.004512358268872192
2825,0.0046,0.4,0.28252825282528254,0.0,0.9893371234543857,0.004512358268872192
2826,0.0046,0.4,0.2826282628262826,0.0,0.9893371234543857,0.004512358268872192
2827,0.0046,0.4,0.28272827282728275,0.0,0.9893371234543857,0.004512358268872192
2828,0.0046,0.4,0.2828282828282828,0.0,0.9893371234543857,0.004512358268872192
2829,0.0046,0.4,0.28292829282928295,0.0,0.9893371234543857,0.004512358268872192
2830,0.0046,0.4,0.283028302830283,0.0,0.9893371234543857,0.004512358268872192
2831,0.0046,0.4,0.28312831283128315,0.0,0.9893371234543857,0.004512358268872192
2832,0.0046,0.4,0.2832283228322832,0.0,0.9893371234543857,0.004512358268872192
2833,0.0046,0.4,0.28332833283328335,0.0,0.9893371234543857,0.004512358268872192
2834,0.0046,0.4,0.2834283428342834,0.0,0.9893371234543857,0.004512358268872192
2835,0.0046,0.4,0.28352835283528355,0.0,0.9893371234543857,0.004512358268872192
2836,0.0046,0.4,0.2836283628362836,0.0,0.9893371234543857,0.004512358268872192
2837,0.0046,0.4,0.28372837283728375,0.0,0.9893371234543857,0.004512358268872192
2838,0.0046,0.4,0.2838283828382838,0.0,0.9893371234543857,0.004512358268872192
2839,0.0046,0.4,0.28392839283928395,0.0,0.9893371234543857,0.004512358268872192
2840,0.0046,0.4,0.284028402840284,0.0,0.9893371234543857,0.004512358268872192
2841,0.0046,0.4,0.28412841284128415,0.0,0.9893371234543857,0.004512358268872192
2842,0.0046,0.4,0.2842284228422842,0.0,0.9893371234543857,0.004512358268872192
2843,0.0046,0.4,0.28432843284328435,0.0,0.9893371234543857,0.004512358268872192
2844,0.0046,0.4,0.2844284428442844,0.0,0.9893371234543857,0.004512358268872192
2845,0.0046,0.4,0.28452845284528455,0.0,0.9893371234543857,0.004512358268872192
2846,0.0046,0.4,0.2846284628462846,0.0,0.9893371234543857,0.004512358268872192
2847,0.0046,0.4,0.28472847284728475,0.0,0.9893371234543857,0.004512358268872192
2848,0.0046,0.4,0.2848284828482848,0.0,0.9893371234543857,0.004512358268872192
2849,0.0046,0.4,0.28492849284928495,0.0,0.9893371234543857,0.004512358268872192
2850,0.0046,0.4,0.285028502850285,0.0,0.9893371234543857,0.004512358268872192
2851,0.0046,0.4,0.28512851285128515,0.0,0.9893371234543857,0.004512358268872192
2852,0.0046,0.4,0.2852285228522852,0.0,0.9893371234543857,0.004512358268872192
2853,0.0046,0.4,0.28532853285328535,0.0,0.9893371234543857,0.004512358268872192
2854,0.0046,0.4,0.2854285428542854,0.0,0.9893371234543857,0.004512358268872192
2855,0.0046,0.4,0.28552855285528556,0.0,0.9893371234543857,0.004512358268872192
2856,0.0046,0.4,0.28562856285628563,0.0,0.9893371234543857,0.004512358268872192
2857,0.0046,0.4,0.28572857285728576,0.0,0.9893371234543857,0.004512358268872192
2858,0.0046,0.4,0.28582858285828583,0.0,0.9893371234543857,0.004512358268872192
2859,0.0046,0.4,0.28592859285928596,0.0,0.9893371234543857,0.004512358268872192
2860,0.0046,0.4,0.28602860286028603,0.0,0.9893371234543857,0.004512358268872192
2861,0.0046,0.4,0.28612861286128616,0.0,0.9893371234543857,0.004512358268872192
2862,0.0046,0.4,0.28622862286228623,0.0,0.9893371234543857,0.004512358268872192
2863,0.0046,0.4,0.28632863286328636,0.0,0.9893371234543857,0.004512358268872192
2864,0.0046,0.4,0.28642864286428643,0.0,0.9893371234543857,0.004512358268872192
2865,0.0046,0.4,0.28652865286528656,0.0,0.9893371234543857,0.004512358268872192
2866,0.0046,0.4,0.28662866286628663,0.0,0.9893371234543857,0.004512358268872192
2867,0.0046,0.4,0.28672867286728676,0.0,0.9893371234543857,0.004512358268872192
2868,0.0046,0.4,0.28682868286828683,0.0,0.9893371234543857,0.004512358268872192
2869,0.0046,0.4,0.28692869286928696,0.0,0.9893371234543857,0.004512358268872192
2870,0.0046,0.4,0.28702870287028703,0.0,0.9893371234543857,0.004512358268872192
2871,0.0046,0.4,0.28712871287128716,0.0,0.9893371234543857,0.004512358268872192
2872,0.0046,0.4,0.28722872287228723,0.0,0.9893371234543857,0.004512358268872192
2873,0.0046,0.4,0.28732873287328736,0.0,0.9893371234543857,0.004512358268872192
2874,0.0046,0.4,0.28742874287428744,0.0,0.9893371234543857,0.004512358268872192
2875,0.0046,0.4,0.28752875287528756,0.0,0.9893371234543857,0.004512358268872192
2876,0.0046,0.4,0.28762876287628764,0.0,0.9893371234543857,0.004512358268872192
2877,0.0046,0.4,0.28772877287728776,0.0,0.9893371234543857,0.004512358268872192
2878,0.0046,0.4,0.28782878287828784,0.0,0.9893371234543857,0.004512358268872192
2879,0.0046,0.4,0.28792879287928796,0.0,0.9893371234543857,0.004512358268872192
2880,0.0046,0.4,0.28802880288028804,0.0,0.9893371234543857,0.004512358268872192
2881,0.0046,0.4,0.28812881288128817,0.0,0.9893371234543857,0.004512358268872192
2882,0.0046,0.4,0.28822882288228824,0.0,0.9893371234543857,0.004512358268872192
2883,0.0046,0.4,0.2883288328832883,0.0,0.9893371234543857,0.004512358268872192
2884,0.0046,0.4,0.28842884288428844,0.0,0.9893371234543857,0.004512358268872192
2885,0.0046,0.4,0.2885288528852885,0.0,0.9893371234543857,0.004512358268872192
2886,0.0046,0.4,0.28862886288628864,0.0,0.9893371234543857,0.004512358268872192
2887,0.0046,0.4,0.2887288728872887,0.0,0.9893371234543857,0.004512358268872192
2888,0.0046,0.4,0.28882888288828884,0.0,0.9893371234543857,0.004512358268872192
2889,0.0046,0.4,0.2889288928892889,0.0,0.9893371234543857,0.004512358268872192
2890,0.0046,0.4,0.28902890289028904,0.0,0.9893371234543857,0.004512358268872192
2891,0.0046,0.4,0.2891289128912891,0.0,0.9893371234543857,0.004512358268872192
2892,0.0046,0.4,0.28922892289228924,0.0,0.9893371234543857,0.004512358268872192
2893,0.0046,0.4,0.2893289328932893,0.0,0.9893371234543857,0.004512358268872192
2894,0.0046,0.4,0.28942894289428944,0.0,0.9893371234543857,0.004512358268872192
2895,0.0046,0.4,0.2895289528952895,0.0,0.9893371234543857,0.004512358268872192
2896,0.0046,0.4,0.28962896289628964,0.0,0.9893371234543857,0.004512358268872192
2897,0.0046,0.4,0.2897289728972897,0.0,0.9893371234543857,0.004512358268872192
2898,0.0046,0.4,0.28982898289828984,0.0,0.9893371234543857,0.004512358268872192
2899,0.0046,0.4,0.2899289928992899,0.0,0.9893371234543857,0.004512358268872192
2900,0.0046,0.4,0.29002900290029004,0.0,0.9893371234543857,0.004512358268872192
2901,0.0046,0.4,0.2901290129012901,0.0,0.9893371234543857,0.004512358268872192
2902,0.0046,0.4,0.29022902290229025,0.0,0.9893371234543857,0.004512358268872192
2903,0.0046,0.4,0.2903290329032903,0.0,0.9893371234543857,0.004512358268872192
2904,0.0046,0.4,0.29042904290429045,0.0,0.9893371234543857,0.004512358268872192
2905,0.0046,0.4,0.2905290529052905,0.0,0.9893371234543857,0.004512358268872192
2906,0.0046,0.4,0.29062906290629065,0.0,0.9893371234543857,0.004512358268872192
2907,0.0046,0.4,0.2907290729072907,0.0,0.9893371234543857,0.004512358268872192
2908,0.0046,0.4,0.29082908290829085,0.0,0.9893371234543857,0.004512358268872192
2909,0.0046,0.4,0.2909290929092909,0.0,0.9893371234543857,0.004512358268872192
2910,0.0046,0.4,0.29102910291029105,0.0,0.9893371234543857,0.004512358268872192
2911,0.0046,0.4,0.2911291129112911,0.0,0.9893371234543857,0.004512358268872192
2912,0.0046,0.4,0.29122912291229125,0.0,0.9893371234543857,0.004512358268872192
2913,0.0046,0.4,0.2913291329132913,0.0,0.9893371234543857,0.004512358268872192
2914,0.0046,0.4,0.29142914291429145,0.0,0.9893371234543857,0.004512358268872192
2915,0.0046,0.4,0.2915291529152915,0.0,0.9893371234543857,0.004512358268872192
2916,0.0046,0.4,0.29162916291629165,0.0,0.9893371234543857,0.004512358268872192
2917,0.0046,0.4,0.2917291729172917,0.0,0.9893371234543857,0.004512358268872192
2918,0.0046,0.4,0.29182918291829185,0.0,0.9893371234543857,0.004512358268872192
2919,0.0046,0.4,0.2919291929192919,0.0,0.9893371234543857,0.004512358268872192
2920,0.0046,0.4,0.29202920292029205,0.0,0.9893371234543857,0.004512358268872192
2921,0.0046,0.4,0.2921292129212921,0.0,0.9893371234543857,0.004512358268872192
2922,0.0046,0.4,0.29222922292229225,0.0,0.9893371234543857,0.004512358268872192
2923,0.0046,0.4,0.2923292329232923,0.0,0.9893371234543857,0.004512358268872192
2924,0.0046,0.4,0.29242924292429245,0.0,0.9893371234543857,0.004512358268872192
2925,0.0046,0.4,0.2925292529252925,0.0,0.9893371234543857,0.004512358268872192
2926,0.0046,0.4,0.29262926292629265,0.0,0.9893371234543857,0.004512358268872192
2927,0.0046,0.4,0.2927292729272927,0.0,0.9893371234543857,0.004512358268872192
2928,0.0046,0.4,0.29282928292829286,0.0,0.9893371234543857,0.004512358268872192
2929,0.0046,0.4,0.29292929292929293,0.0,0.9893371234543857,0.004512358268872192
2930,0.0046,0.4,0.29302930293029306,0.0,0.9893371234543857,0.004512358268872192
2931,0.0046,0.4,0.29312931293129313,0.0,0.9893371234543857,0.004512358268872192
2932,0.0046,0.4,0.29322932293229326,0.0,0.9893371234543857,0.004512358268872192
2933,0.0046,0.4,0.29332933293329333,0.0,0.9893371234543857,0.004512358268872192
2934,0.0046,0.4,0.29342934293429346,0.0,0.9893371234543857,0.004512358268872192
2935,0.0046,0.4,0.29352935293529353,0.0,0.9893371234543857,0.004512358268872192
2936,0.0046,0.4,0.29362936293629366,0.0,0.9893371234543857,0.004512358268872192
2937,0.0046,0.4,0.29372937293729373,0.0,0.9893371234543857,0.004512358268872192
2938,0.0046,0.4,0.29382938293829386,0.0,0.9893371234543857,0.004512358268872192
2939,0.0046,0.4,0.29392939293929393,0.0,0.9893371234543857,0.004512358268872192
2940,0.0046,0.4,0.29402940294029406,0.0,0.9893371234543857,0.004512358268872192
2941,0.0046,0.4,0.29412941294129413,0.0,0.9893371234543857,0.004512358268872192
2942,0.0046,0.4,0.29422942294229426,0.0,0.9893371234543857,0.004512358268872192
2943,0.0046,0.4,0.29432943294329433,0.0,0.9893371234543857,0.004512358268872192
2944,0.0046,0.4,0.29442944294429446,0.0,0.9893371234543857,0.004512358268872192
2945,0.0046,0.4,0.29452945294529453,0.0,0.9893371234543857,0.004512358268872192
2946,0.0046,0.4,0.29462946294629466,0.0,0.9893371234543857,0.004512358268872192
2947,0.0046,0.4,0.29472947294729473,0.0,0.9893371234543857,0.004512358268872192
2948,0.0046,0.4,0.29482948294829486,0.0,0.9893371234543857,0.004512358268872192
2949,0.0046,0.4,0.29492949294929494,0.0,0.9893371234543857,0.004512358268872192
2950,0.0046,0.4,0.29502950295029506,0.0,0.9893371234543857,0.004512358268872192
2951,0.0046,0.4,0.29512951295129514,0.0,0.9893371234543857,0.004512358268872192
2952,0.0046,0.4,0.29522952295229526,0.0,0.9893371234543857,0.004512358268872192
2953,0.0046,0.4,0.29532953295329534,0.0,0.9893371234543857,0.004512358268872192
2954,0.0046,0.4,0.29542954295429547,0.0,0.9893371234543857,0.004512358268872192
2955,0.0046,0.4,0.29552955295529554,0.0,0.9893371234543857,0.004512358268872192
2956,0.0046,0.4,0.29562956295629567,0.0,0.9893371234543857,0.004512358268872192
2957,0.0046,0.4,0.29572957295729574,0.0,0.9893371234543857,0.004512358268872192
2958,0.0046,0.4,0.29582958295829587,0.0,0.9893371234543857,0.004512358268872192
2959,0.0046,0.4,0.29592959295929594,0.0,0.9893371234543857,0.004512358268872192
2960,0.0046,0.4,0.296029602960296,0.0,0.9893371234543857,0.004512358268872192
2961,0.0046,0.4,0.29612961296129614,0.0,0.9893371234543857,0.004512358268872192
2962,0.0046,0.4,0.2962296229622962,0.0,0.9893371234543857,0.004512358268872192
2963,0.0046,0.4,0.29632963296329634,0.0,0.9893371234543857,0.004512358268872192
2964,0.0046,0.4,0.2964296429642964,0.0,0.9893371234543857,0.004512358268872192
2965,0.0046,0.4,0.29652965296529654,0.0,0.9893371234543857,0.004512358268872192
2966,0.0046,0.4,0.2966296629662966,0.0,0.9893371234543857,0.004512358268872192
2967,0.0046,0.4,0.29672967296729674,0.0,0.9893371234543857,0.004512358268872192
2968,0.0046,0.4,0.2968296829682968,0.0,0.9893371234543857,0.004512358268872192
2969,0.0046,0.4,0.29692969296929694,0.0,0.9893371234543857,0.004512358268872192
2970,0.0046,0.4,0.297029702970297,0.0,0.9893371234543857,0.004512358268872192
2971,0.0046,0.4,0.29712971297129714,0.0,0.9893371234543857,0.004512358268872192
2972,0.0046,0.4,0.2972297229722972,0.0,0.9893371234543857,0.004512358268872192
2973,0.0046,0.4,0.29732973297329734,0.0,0.9893371234543857,0.004512358268872192
2974,0.0046,0.4,0.2974297429742974,0.0,0.9893371234543857,0.004512358268872192
2975,0.0046,0.4,0.29752975297529755,0.0,0.9893371234543857,0.004512358268872192
2976,0.0046,0.4,0.2976297629762976,0.0,0.9893371234543857,0.004512358268872192
2977,0.0046,0.4,0.29772977297729775,0.0,0.9893371234543857,0.004512358268872192
2978,0.0046,0.4,0.2978297829782978,0.0,0.9893371234543857,0.004512358268872192
2979,0.0046,0.4,0.29792979297929795,0.0,0.9893371234543857,0.004512358268872192
2980,0.0046,0.4,0.298029802980298,0.0,0.9893371234543857,0.004512358268872192
2981,0.0046,0.4,0.29812981298129815,0.0,0.9893371234543857,0.004512358268872192
2982,0.0046,0.4,0.2982298229822982,0.0,0.9893371234543857,0.004512358268872192
2983,0.0046,0.4,0.29832983298329835,0.0,0.9893371234543857,0.004512358268872192
2984,0.0046,0.4,0.2984298429842984,0.0,0.9893371234543857,0.004512358268872192
2985,0.0046,0.4,0.29852985298529855,0.0,0.9893371234543857,0.004512358268872192
2986,0.0046,0.4,0.2986298629862986,0.0,0.9893371234543857,0.004512358268872192
2987,0.0046,0.4,0.29872987298729875,0.0,0.9893371234543857,0.004512358268872192
2988,0.0046,0.4,0.2988298829882988,0.0,0.9893371234543857,0.004512358268872192
2989,0.0046,0.4,0.29892989298929895,0.0,0.9893371234543857,0.004512358268872192
2990,0.0046,0.4,0.299029902990299,0.0,0.9893371234543857,0.004512358268872192
2991,0.0046,0.4,0.29912991299129915,0.0,0.9893371234543857,0.004512358268872192
2992,0.0046,0.4,0.2992299229922992,0.0,0.9893371234543857,0.004512358268872192
2993,0.0046,0.4,0.29932993299329935,0.0,0.9893371234543857,0.004512358268872192
2994,0.0046,0.4,0.2994299429942994,0.0,0.9893371234543857,0.004512358268872192
2995,0.0046,0.4,0.29952995299529955,0.0,0.9893371234543857,0.004512358268872192
2996,0.0046,0.4,0.2996299629962996,0.0,0.9893371234543857,0.004512358268872192
2997,0.0046,0.4,0.29972997299729975,0.0,0.9893371234543857,0.004512358268872192
2998,0.0046,0.4,0.2998299829982998,0.0,0.9893371234543857,0.004512358268872192
2999,0.0046,0.4,0.29992999299929995,0.0,0.9893371234543857,0.004512358268872192
3000,0.0046,0.4,0.3000300030003,0.0,0.9893371234543857,0.004512358268872192
3001,0.0046,0.4,0.30013001300130016,0.0,0.9893371234543857,0.004512358268872192
3002,0.0046,0.4,0.30023002300230023,0.0,0.9893371234543857,0.004512358268872192
3003,0.0046,0.4,0.30033003300330036,0.0,0.9893371234543857,0.004512358268872192
3004,0.0046,0.4,0.30043004300430043,0.0,0.9893371234543857,0.004512358268872192
3005,0.0046,0.4,0.30053005300530056,0.0,0.9893371234543857,0.004512358268872192
3006,0.0046,0.4,0.30063006300630063,0.0,0.9893371234543857,0.004512358268872192
3007,0.0046,0.4,0.30073007300730076,0.0,0.9893371234543857,0.004512358268872192
3008,0.0046,0.4,0.30083008300830083,0.0,0.9893371234543857,0.004512358268872192
3009,0.0046,0.4,0.30093009300930096,0.0,0.9893371234543857,0.004512358268872192
3010,0.0046,0.4,0.30103010301030103,0.0,0.9893371234543857,0.004512358268872192
3011,0.0046,0.4,0.30113011301130116,0.0,0.9893371234543857,0.004512358268872192
3012,0.0046,0.4,0.30123012301230123,0.0,0.9893371234543857,0.004512358268872192
3013,0.0046,0.4,0.30133013301330136,0.0,0.9893371234543857,0.004512358268872192
3014,0.0046,0.4,0.30143014301430143,0.0,0.9893371234543857,0.004512358268872192
