,alpha,xi_w,xi,v,w,alpha_pl
31,0.0046,0.5,0.0031003100310031005,0.0,0.990367755596338,0.004372038637923796
32,0.0046,0.5,0.0032003200320032004,0.0,0.990367755596338,0.004372038637923796
33,0.0046,0.5,0.0033003300330033004,0.0,0.990367755596338,0.004372038637923796
34,0.0046,0.5,0.0034003400340034003,0.0,0.990367755596338,0.004372038637923796
35,0.0046,0.5,0.0035003500350035003,0.0,0.990367755596338,0.004372038637923796
36,0.0046,0.5,0.0036003600360036006,0.0,0.990367755596338,0.004372038637923796
37,0.0046,0.5,0.0037003700370037006,0.0,0.990367755596338,0.004372038637923796
38,0.0046,0.5,0.0038003800380038005,0.0,0.990367755596338,0.004372038637923796
39,0.0046,0.5,0.0039003900390039005,0.0,0.990367755596338,0.004372038637923796
40,0.0046,0.5,0.004000400040004,0.0,0.990367755596338,0.004372038637923796
41,0.0046,0.5,0.004100410041004101,0.0,0.990367755596338,0.004372038637923796
42,0.0046,0.5,0.0042004200420042,0.0,0.990367755596338,0.004372038637923796
43,0.0046,0.5,0.004300430043004301,0.0,0.990367755596338,0.004372038637923796
44,0.0046,0.5,0.0044004400440044,0.0,0.990367755596338,0.004372038637923796
45,0.0046,0.5,0.004500450045004501,0.0,0.990367755596338,0.004372038637923796
46,0.0046,0.5,0.004600460046004601,0.0,0.990367755596338,0.004372038637923796
47,0.0046,0.5,0.0047004700470047005,0.0,0.990367755596338,0.004372038637923796
48,0.0046,0.5,0.004800480048004801,0.0,0.990367755596338,0.004372038637923796
49,0.0046,0.5,0.0049004900490049,0.0,0.990367755596338,0.004372038637923796
50,0.0046,0.5,0.005000500050005001,0.0,0.990367755596338,0.004372038637923796
51,0.0046,0.5,0.0051005100510051,0.0,0.990367755596338,0.004372038637923796
52,0.0046,0.5,0.005200520052005201,0.0,0.990367755596338,0.004372038637923796
53,0.0046,0.5,0.005300530053005301,0.0,0.990367755596338,0.004372038637923796
54,0.0046,0.5,0.0054005400540054005,0.0,0.990367755596338,0.004372038637923796
55,0.0046,0.5,0.005500550055005501,0.0,0.990367755596338,0.004372038637923796
56,0.0046,0.5,0.0056005600560056,0.0,0.990367755596338,0.004372038637923796
57,0.0046,0.5,0.005700570057005701,0.0,0.990367755596338,0.004372038637923796
58,0.0046,0.5,0.005800580058005801,0.0,0.990367755596338,0.004372038637923796
59,0.0046,0.5,0.005900590059005901,0.0,0.990367755596338,0.004372038637923796
60,0.0046,0.5,0.006000600060006001,0.0,0.990367755596338,0.004372038637923796
61,0.0046,0.5,0.006100610061006101,0.0,0.990367755596338,0.004372038637923796
62,0.0046,0.5,0.006200620062006201,0.0,0.990367755596338,0.004372038637923796
63,0.0046,0.5,0.0063006300630063005,0.0,0.990367755596338,0.004372038637923796
64,0.0046,0.5,0.006400640064006401,0.0,0.990367755596338,0.004372038637923796
65,0.0046,0.5,0.006500650065006501,0.0,0.990367755596338,0.004372038637923796
66,0.0046,0.5,0.006600660066006601,0.0,0.990367755596338,0.004372038637923796
67,0.0046,0.5,0.006700670067006701,0.0,0.990367755596338,0.004372038637923796
68,0.0046,0.5,0.006800680068006801,0.0,0.990367755596338,0.004372038637923796
69,0.0046,0.5,0.006900690069006901,0.0,0.990367755596338,0.004372038637923796
70,0.0046,0.5,0.0070007000700070005,0.0,0.990367755596338,0.004372038637923796
71,0.0046,0.5,0.007100710071007101,0.0,0.990367755596338,0.004372038637923796
72,0.0046,0.5,0.007200720072007201,0.0,0.990367755596338,0.004372038637923796
73,0.0046,0.5,0.007300730073007301,0.0,0.990367755596338,0.004372038637923796
74,0.0046,0.5,0.007400740074007401,0.0,0.990367755596338,0.004372038637923796
75,0.0046,0.5,0.007500750075007501,0.0,0.990367755596338,0.004372038637923796
76,0.0046,0.5,0.007600760076007601,0.0,0.990367755596338,0.004372038637923796
77,0.0046,0.5,0.0077007700770077014,0.0,0.990367755596338,0.004372038637923796
78,0.0046,0.5,0.007800780078007801,0.0,0.990367755596338,0.004372038637923796
79,0.0046,0.5,0.0079007900790079,0.0,0.990367755596338,0.004372038637923796
80,0.0046,0.5,0.008000800080008,0.0,0.990367755596338,0.004372038637923796
81,0.0046,0.5,0.008100810081008101,0.0,0.990367755596338,0.004372038637923796
82,0.0046,0.5,0.008200820082008202,0.0,0.990367755596338,0.004372038637923796
83,0.0046,0.5,0.0083008300830083,0.0,0.990367755596338,0.004372038637923796
84,0.0046,0.5,0.0084008400840084,0.0,0.990367755596338,0.004372038637923796
85,0.0046,0.5,0.008500850085008501,0.0,0.990367755596338,0.004372038637923796
86,0.0046,0.5,0.008600860086008601,0.0,0.990367755596338,0.004372038637923796
87,0.0046,0.5,0.008700870087008702,0.0,0.990367755596338,0.004372038637923796
88,0.0046,0.5,0.0088008800880088,0.0,0.990367755596338,0.004372038637923796
89,0.0046,0.5,0.0089008900890089,0.0,0.990367755596338,0.004372038637923796
90,0.0046,0.5,0.009000900090009001,0.0,0.990367755596338,0.004372038637923796
91,0.0046,0.5,0.009100910091009102,0.0,0.990367755596338,0.004372038637923796
92,0.0046,0.5,0.009200920092009202,0.0,0.990367755596338,0.004372038637923796
93,0.0046,0.5,0.0093009300930093,0.0,0.990367755596338,0.004372038637923796
94,0.0046,0.5,0.009400940094009401,0.0,0.990367755596338,0.004372038637923796
95,0.0046,0.5,0.009500950095009501,0.0,0.990367755596338,0.004372038637923796
96,0.0046,0.5,0.009600960096009602,0.0,0.990367755596338,0.004372038637923796
97,0.0046,0.5,0.009700970097009702,0.0,0.990367755596338,0.004372038637923796
98,0.0046,0.5,0.0098009800980098,0.0,0.990367755596338,0.004372038637923796
99,0.0046,0.5,0.009900990099009901,0.0,0.990367755596338,0.004372038637923796
100,0.0046,0.5,0.010001000100010001,0.0,0.990367755596338,0.004372038637923796
101,0.0046,0.5,0.010101010101010102,0.0,0.990367755596338,0.004372038637923796
102,0.0046,0.5,0.0102010201020102,0.0,0.990367755596338,0.004372038637923796
103,0.0046,0.5,0.010301030103010301,0.0,0.990367755596338,0.004372038637923796
104,0.0046,0.5,0.010401040104010401,0.0,0.990367755596338,0.004372038637923796
105,0.0046,0.5,0.010501050105010502,0.0,0.990367755596338,0.004372038637923796
106,0.0046,0.5,0.010601060106010602,0.0,0.990367755596338,0.004372038637923796
107,0.0046,0.5,0.0107010701070107,0.0,0.990367755596338,0.004372038637923796
108,0.0046,0.5,0.010801080108010801,0.0,0.990367755596338,0.004372038637923796
109,0.0046,0.5,0.010901090109010901,0.0,0.990367755596338,0.004372038637923796
110,0.0046,0.5,0.011001100110011002,0.0,0.990367755596338,0.004372038637923796
111,0.0046,0.5,0.011101110111011102,0.0,0.990367755596338,0.004372038637923796
112,0.0046,0.5,0.0112011201120112,0.0,0.990367755596338,0.004372038637923796
113,0.0046,0.5,0.011301130113011301,0.0,0.990367755596338,0.004372038637923796
114,0.0046,0.5,0.011401140114011402,0.0,0.990367755596338,0.004372038637923796
115,0.0046,0.5,0.011501150115011502,0.0,0.990367755596338,0.004372038637923796
116,0.0046,0.5,0.011601160116011602,0.0,0.990367755596338,0.004372038637923796
117,0.0046,0.5,0.011701170117011701,0.0,0.990367755596338,0.004372038637923796
118,0.0046,0.5,0.011801180118011801,0.0,0.990367755596338,0.004372038637923796
119,0.0046,0.5,0.011901190119011902,0.0,0.990367755596338,0.004372038637923796
120,0.0046,0.5,0.012001200120012002,0.0,0.990367755596338,0.004372038637923796
121,0.0046,0.5,0.0121012101210121,0.0,0.990367755596338,0.004372038637923796
122,0.0046,0.5,0.012201220122012201,0.0,0.990367755596338,0.004372038637923796
123,0.0046,0.5,0.012301230123012302,0.0,0.990367755596338,0.004372038637923796
124,0.0046,0.5,0.012401240124012402,0.0,0.990367755596338,0.004372038637923796
125,0.0046,0.5,0.012501250125012502,0.0,0.990367755596338,0.004372038637923796
126,0.0046,0.5,0.012601260126012601,0.0,0.990367755596338,0.004372038637923796
127,0.0046,0.5,0.012701270127012701,0.0,0.990367755596338,0.004372038637923796
128,0.0046,0.5,0.012801280128012802,0.0,0.990367755596338,0.004372038637923796
129,0.0046,0.5,0.012901290129012902,0.0,0.990367755596338,0.004372038637923796
130,0.0046,0.5,0.013001300130013002,0.0,0.990367755596338,0.004372038637923796
131,0.0046,0.5,0.013101310131013101,0.0,0.990367755596338,0.004372038637923796
132,0.0046,0.5,0.013201320132013201,0.0,0.990367755596338,0.004372038637923796
133,0.0046,0.5,0.013301330133013302,0.0,0.990367755596338,0.004372038637923796
134,0.0046,0.5,0.013401340134013402,0.0,0.990367755596338,0.004372038637923796
135,0.0046,0.5,0.013501350135013503,0.0,0.990367755596338,0.004372038637923796
136,0.0046,0.5,0.013601360136013601,0.0,0.990367755596338,0.004372038637923796
137,0.0046,0.5,0.013701370137013702,0.0,0.990367755596338,0.004372038637923796
138,0.0046,0.5,0.013801380138013802,0.0,0.990367755596338,0.004372038637923796
139,0.0046,0.5,0.013901390139013902,0.0,0.990367755596338,0.004372038637923796
140,0.0046,0.5,0.014001400140014001,0.0,0.990367755596338,0.004372038637923796
141,0.0046,0.5,0.014101410141014101,0.0,0.990367755596338,0.004372038637923796
142,0.0046,0.5,0.014201420142014202,0.0,0.990367755596338,0.004372038637923796
143,0.0046,0.5,0.014301430143014302,0.0,0.990367755596338,0.004372038637923796
144,0.0046,0.5,0.014401440144014403,0.0,0.990367755596338,0.004372038637923796
145,0.0046,0.5,0.014501450145014501,0.0,0.990367755596338,0.004372038637923796
146,0.0046,0.5,0.014601460146014602,0.0,0.990367755596338,0.004372038637923796
147,0.0046,0.5,0.014701470147014702,0.0,0.990367755596338,0.004372038637923796
148,0.0046,0.5,0.014801480148014802,0.0,0.990367755596338,0.004372038637923796
149,0.0046,0.5,0.014901490149014903,0.0,0.990367755596338,0.004372038637923796
150,0.0046,0.5,0.015001500150015001,0.0,0.990367755596338,0.004372038637923796
151,0.0046,0.5,0.015101510151015102,0.0,0.990367755596338,0.004372038637923796
152,0.0046,0.5,0.015201520152015202,0.0,0.990367755596338,0.004372038637923796
153,0.0046,0.5,0.015301530153015303,0.0,0.990367755596338,0.004372038637923796
154,0.0046,0.5,0.015401540154015403,0.0,0.990367755596338,0.004372038637923796
155,0.0046,0.5,0.015501550155015502,0.0,0.990367755596338,0.004372038637923796
156,0.0046,0.5,0.015601560156015602,0.0,0.990367755596338,0.004372038637923796
157,0.0046,0.5,0.0157015701570157,0.0,0.990367755596338,0.004372038637923796
158,0.0046,0.5,0.0158015801580158,0.0,0.990367755596338,0.004372038637923796
159,0.0046,0.5,0.0159015901590159,0.0,0.990367755596338,0.004372038637923796
160,0.0046,0.5,0.016001600160016,0.0,0.990367755596338,0.004372038637923796
161,0.0046,0.5,0.016101610161016102,0.0,0.990367755596338,0.004372038637923796
162,0.0046,0.5,0.016201620162016202,0.0,0.990367755596338,0.004372038637923796
163,0.0046,0.5,0.016301630163016303,0.0,0.990367755596338,0.004372038637923796
164,0.0046,0.5,0.016401640164016403,0.0,0.990367755596338,0.004372038637923796
165,0.0046,0.5,0.016501650165016504,0.0,0.990367755596338,0.004372038637923796
166,0.0046,0.5,0.0166016601660166,0.0,0.990367755596338,0.004372038637923796
167,0.0046,0.5,0.0167016701670167,0.0,0.990367755596338,0.004372038637923796
168,0.0046,0.5,0.0168016801680168,0.0,0.990367755596338,0.004372038637923796
169,0.0046,0.5,0.0169016901690169,0.0,0.990367755596338,0.004372038637923796
170,0.0046,0.5,0.017001700170017002,0.0,0.990367755596338,0.004372038637923796
171,0.0046,0.5,0.017101710171017102,0.0,0.990367755596338,0.004372038637923796
172,0.0046,0.5,0.017201720172017203,0.0,0.990367755596338,0.004372038637923796
173,0.0046,0.5,0.017301730173017303,0.0,0.990367755596338,0.004372038637923796
174,0.0046,0.5,0.017401740174017404,0.0,0.990367755596338,0.004372038637923796
175,0.0046,0.5,0.017501750175017504,0.0,0.990367755596338,0.004372038637923796
176,0.0046,0.5,0.0176017601760176,0.0,0.990367755596338,0.004372038637923796
177,0.0046,0.5,0.0177017701770177,0.0,0.990367755596338,0.004372038637923796
178,0.0046,0.5,0.0178017801780178,0.0,0.990367755596338,0.004372038637923796
179,0.0046,0.5,0.017901790179017902,0.0,0.990367755596338,0.004372038637923796
180,0.0046,0.5,0.018001800180018002,0.0,0.990367755596338,0.004372038637923796
181,0.0046,0.5,0.018101810181018103,0.0,0.990367755596338,0.004372038637923796
182,0.0046,0.5,0.018201820182018203,0.0,0.990367755596338,0.004372038637923796
183,0.0046,0.5,0.018301830183018303,0.0,0.990367755596338,0.004372038637923796
184,0.0046,0.5,0.018401840184018404,0.0,0.990367755596338,0.004372038637923796
185,0.0046,0.5,0.0185018501850185,0.0,0.990367755596338,0.004372038637923796
186,0.0046,0.5,0.0186018601860186,0.0,0.990367755596338,0.004372038637923796
187,0.0046,0.5,0.0187018701870187,0.0,0.990367755596338,0.004372038637923796
188,0.0046,0.5,0.018801880188018802,0.0,0.990367755596338,0.004372038637923796
189,0.0046,0.5,0.018901890189018902,0.0,0.990367755596338,0.004372038637923796
190,0.0046,0.5,0.019001900190019003,0.0,0.990367755596338,0.004372038637923796
191,0.0046,0.5,0.019101910191019103,0.0,0.990367755596338,0.004372038637923796
192,0.0046,0.5,0.019201920192019203,0.0,0.990367755596338,0.004372038637923796
193,0.0046,0.5,0.019301930193019304,0.0,0.990367755596338,0.004372038637923796
194,0.0046,0.5,0.019401940194019404,0.0,0.990367755596338,0.004372038637923796
195,0.0046,0.5,0.0195019501950195,0.0,0.990367755596338,0.004372038637923796
196,0.0046,0.5,0.0196019601960196,0.0,0.990367755596338,0.004372038637923796
197,0.0046,0.5,0.019701970197019702,0.0,0.990367755596338,0.004372038637923796
198,0.0046,0.5,0.019801980198019802,0.0,0.990367755596338,0.004372038637923796
199,0.0046,0.5,0.019901990199019903,0.0,0.990367755596338,0.004372038637923796
200,0.0046,0.5,0.020002000200020003,0.0,0.990367755596338,0.004372038637923796
201,0.0046,0.5,0.020102010201020103,0.0,0.990367755596338,0.004372038637923796
202,0.0046,0.5,0.020202020202020204,0.0,0.990367755596338,0.004372038637923796
203,0.0046,0.5,0.020302030203020304,0.0,0.990367755596338,0.004372038637923796
204,0.0046,0.5,0.0204020402040204,0.0,0.990367755596338,0.004372038637923796
205,0.0046,0.5,0.0205020502050205,0.0,0.990367755596338,0.004372038637923796
206,0.0046,0.5,0.020602060206020602,0.0,0.990367755596338,0.004372038637923796
207,0.0046,0.5,0.020702070207020702,0.0,0.990367755596338,0.004372038637923796
208,0.0046,0.5,0.020802080208020803,0.0,0.990367755596338,0.004372038637923796
209,0.0046,0.5,0.020902090209020903,0.0,0.990367755596338,0.004372038637923796
210,0.0046,0.5,0.021002100210021003,0.0,0.990367755596338,0.004372038637923796
211,0.0046,0.5,0.021102110211021104,0.0,0.990367755596338,0.004372038637923796
212,0.0046,0.5,0.021202120212021204,0.0,0.990367755596338,0.004372038637923796
213,0.0046,0.5,0.021302130213021304,0.0,0.990367755596338,0.004372038637923796
214,0.0046,0.5,0.0214021402140214,0.0,0.990367755596338,0.004372038637923796
215,0.0046,0.5,0.0215021502150215,0.0,0.990367755596338,0.004372038637923796
216,0.0046,0.5,0.021602160216021602,0.0,0.990367755596338,0.004372038637923796
217,0.0046,0.5,0.021702170217021702,0.0,0.990367755596338,0.004372038637923796
218,0.0046,0.5,0.021802180218021803,0.0,0.990367755596338,0.004372038637923796
219,0.0046,0.5,0.021902190219021903,0.0,0.990367755596338,0.004372038637923796
220,0.0046,0.5,0.022002200220022004,0.0,0.990367755596338,0.004372038637923796
221,0.0046,0.5,0.022102210221022104,0.0,0.990367755596338,0.004372038637923796
222,0.0046,0.5,0.022202220222022204,0.0,0.990367755596338,0.004372038637923796
223,0.0046,0.5,0.0223022302230223,0.0,0.990367755596338,0.004372038637923796
224,0.0046,0.5,0.0224022402240224,0.0,0.990367755596338,0.004372038637923796
225,0.0046,0.5,0.022502250225022502,0.0,0.990367755596338,0.004372038637923796
226,0.0046,0.5,0.022602260226022602,0.0,0.990367755596338,0.004372038637923796
227,0.0046,0.5,0.022702270227022703,0.0,0.990367755596338,0.004372038637923796
228,0.0046,0.5,0.022802280228022803,0.0,0.990367755596338,0.004372038637923796
229,0.0046,0.5,0.022902290229022904,0.0,0.990367755596338,0.004372038637923796
230,0.0046,0.5,0.023002300230023004,0.0,0.990367755596338,0.004372038637923796
231,0.0046,0.5,0.023102310231023104,0.0,0.990367755596338,0.004372038637923796
232,0.0046,0.5,0.023202320232023205,0.0,0.990367755596338,0.004372038637923796
233,0.0046,0.5,0.0233023302330233,0.0,0.990367755596338,0.004372038637923796
234,0.0046,0.5,0.023402340234023402,0.0,0.990367755596338,0.004372038637923796
235,0.0046,0.5,0.023502350235023502,0.0,0.990367755596338,0.004372038637923796
236,0.0046,0.5,0.023602360236023603,0.0,0.990367755596338,0.004372038637923796
237,0.0046,0.5,0.023702370237023703,0.0,0.990367755596338,0.004372038637923796
238,0.0046,0.5,0.023802380238023804,0.0,0.990367755596338,0.004372038637923796
239,0.0046,0.5,0.023902390239023904,0.0,0.990367755596338,0.004372038637923796
240,0.0046,0.5,0.024002400240024004,0.0,0.990367755596338,0.004372038637923796
241,0.0046,0.5,0.024102410241024105,0.0,0.990367755596338,0.004372038637923796
242,0.0046,0.5,0.0242024202420242,0.0,0.990367755596338,0.004372038637923796
243,0.0046,0.5,0.024302430243024302,0.0,0.990367755596338,0.004372038637923796
244,0.0046,0.5,0.024402440244024402,0.0,0.990367755596338,0.004372038637923796
245,0.0046,0.5,0.024502450245024503,0.0,0.990367755596338,0.004372038637923796
246,0.0046,0.5,0.024602460246024603,0.0,0.990367755596338,0.004372038637923796
247,0.0046,0.5,0.024702470247024703,0.0,0.990367755596338,0.004372038637923796
248,0.0046,0.5,0.024802480248024804,0.0,0.990367755596338,0.004372038637923796
249,0.0046,0.5,0.024902490249024904,0.0,0.990367755596338,0.004372038637923796
250,0.0046,0.5,0.025002500250025005,0.0,0.990367755596338,0.004372038637923796
251,0.0046,0.5,0.025102510251025105,0.0,0.990367755596338,0.004372038637923796
252,0.0046,0.5,0.025202520252025202,0.0,0.990367755596338,0.004372038637923796
253,0.0046,0.5,0.025302530253025302,0.0,0.990367755596338,0.004372038637923796
254,0.0046,0.5,0.025402540254025403,0.0,0.990367755596338,0.004372038637923796
255,0.0046,0.5,0.025502550255025503,0.0,0.990367755596338,0.004372038637923796
256,0.0046,0.5,0.025602560256025603,0.0,0.990367755596338,0.004372038637923796
257,0.0046,0.5,0.025702570257025704,0.0,0.990367755596338,0.004372038637923796
258,0.0046,0.5,0.025802580258025804,0.0,0.990367755596338,0.004372038637923796
259,0.0046,0.5,0.025902590259025905,0.0,0.990367755596338,0.004372038637923796
260,0.0046,0.5,0.026002600260026005,0.0,0.990367755596338,0.004372038637923796
261,0.0046,0.5,0.026102610261026102,0.0,0.990367755596338,0.004372038637923796
262,0.0046,0.5,0.026202620262026202,0.0,0.990367755596338,0.004372038637923796
263,0.0046,0.5,0.026302630263026303,0.0,0.990367755596338,0.004372038637923796
264,0.0046,0.5,0.026402640264026403,0.0,0.990367755596338,0.004372038637923796
265,0.0046,0.5,0.026502650265026503,0.0,0.990367755596338,0.004372038637923796
266,0.0046,0.5,0.026602660266026604,0.0,0.990367755596338,0.004372038637923796
267,0.0046,0.5,0.026702670267026704,0.0,0.990367755596338,0.004372038637923796
268,0.0046,0.5,0.026802680268026804,0.0,0.990367755596338,0.004372038637923796
269,0.0046,0.5,0.026902690269026905,0.0,0.990367755596338,0.004372038637923796
270,0.0046,0.5,0.027002700270027005,0.0,0.990367755596338,0.004372038637923796
271,0.0046,0.5,0.027102710271027102,0.0,0.990367755596338,0.004372038637923796
272,0.0046,0.5,0.027202720272027203,0.0,0.990367755596338,0.004372038637923796
273,0.0046,0.5,0.027302730273027303,0.0,0.990367755596338,0.004372038637923796
274,0.0046,0.5,0.027402740274027403,0.0,0.990367755596338,0.004372038637923796
275,0.0046,0.5,0.027502750275027504,0.0,0.990367755596338,0.004372038637923796
276,0.0046,0.5,0.027602760276027604,0.0,0.990367755596338,0.004372038637923796
277,0.0046,0.5,0.027702770277027704,0.0,0.990367755596338,0.004372038637923796
278,0.0046,0.5,0.027802780278027805,0.0,0.990367755596338,0.004372038637923796
279,0.0046,0.5,0.027902790279027905,0.0,0.990367755596338,0.004372038637923796
280,0.0046,0.5,0.028002800280028002,0.0,0.990367755596338,0.004372038637923796
281,0.0046,0.5,0.028102810281028102,0.0,0.990367755596338,0.004372038637923796
282,0.0046,0.5,0.028202820282028203,0.0,0.990367755596338,0.004372038637923796
283,0.0046,0.5,0.028302830283028303,0.0,0.990367755596338,0.004372038637923796
284,0.0046,0.5,0.028402840284028404,0.0,0.990367755596338,0.004372038637923796
285,0.0046,0.5,0.028502850285028504,0.0,0.990367755596338,0.004372038637923796
286,0.0046,0.5,0.028602860286028604,0.0,0.990367755596338,0.004372038637923796
287,0.0046,0.5,0.028702870287028705,0.0,0.990367755596338,0.004372038637923796
288,0.0046,0.5,0.028802880288028805,0.0,0.990367755596338,0.004372038637923796
289,0.0046,0.5,0.028902890289028906,0.0,0.990367755596338,0.004372038637923796
290,0.0046,0.5,0.029002900290029002,0.0,0.990367755596338,0.004372038637923796
291,0.0046,0.5,0.029102910291029103,0.0,0.990367755596338,0.004372038637923796
292,0.0046,0.5,0.029202920292029203,0.0,0.990367755596338,0.004372038637923796
293,0.0046,0.5,0.029302930293029304,0.0,0.990367755596338,0.004372038637923796
294,0.0046,0.5,0.029402940294029404,0.0,0.990367755596338,0.004372038637923796
295,0.0046,0.5,0.029502950295029504,0.0,0.990367755596338,0.004372038637923796
296,0.0046,0.5,0.029602960296029605,0.0,0.990367755596338,0.004372038637923796
297,0.0046,0.5,0.029702970297029705,0.0,0.990367755596338,0.004372038637923796
298,0.0046,0.5,0.029802980298029805,0.0,0.990367755596338,0.004372038637923796
299,0.0046,0.5,0.029902990299029902,0.0,0.990367755596338,0.004372038637923796
300,0.0046,0.5,0.030003000300030003,0.0,0.990367755596338,0.004372038637923796
301,0.0046,0.5,0.030103010301030103,0.0,0.990367755596338,0.004372038637923796
302,0.0046,0.5,0.030203020302030203,0.0,0.990367755596338,0.004372038637923796
303,0.0046,0.5,0.030303030303030304,0.0,0.990367755596338,0.004372038637923796
304,0.0046,0.5,0.030403040304030404,0.0,0.990367755596338,0.004372038637923796
305,0.0046,0.5,0.030503050305030505,0.0,0.990367755596338,0.004372038637923796
306,0.0046,0.5,0.030603060306030605,0.0,0.990367755596338,0.004372038637923796
307,0.0046,0.5,0.030703070307030705,0.0,0.990367755596338,0.004372038637923796
308,0.0046,0.5,0.030803080308030806,0.0,0.990367755596338,0.004372038637923796
309,0.0046,0.5,0.030903090309030903,0.0,0.990367755596338,0.004372038637923796
310,0.0046,0.5,0.031003100310031003,0.0,0.990367755596338,0.004372038637923796
311,0.0046,0.5,0.031103110311031103,0.0,0.990367755596338,0.004372038637923796
312,0.0046,0.5,0.031203120312031204,0.0,0.990367755596338,0.004372038637923796
313,0.0046,0.5,0.0313031303130313,0.0,0.990367755596338,0.004372038637923796
314,0.0046,0.5,0.0314031403140314,0.0,0.990367755596338,0.004372038637923796
315,0.0046,0.5,0.0315031503150315,0.0,0.990367755596338,0.004372038637923796
316,0.0046,0.5,0.0316031603160316,0.0,0.990367755596338,0.004372038637923796
317,0.0046,0.5,0.0317031703170317,0.0,0.990367755596338,0.004372038637923796
318,0.0046,0.5,0.0318031803180318,0.0,0.990367755596338,0.004372038637923796
319,0.0046,0.5,0.0319031903190319,0.0,0.990367755596338,0.004372038637923796
320,0.0046,0.5,0.032003200320032,0.0,0.990367755596338,0.004372038637923796
321,0.0046,0.5,0.032103210321032104,0.0,0.990367755596338,0.004372038637923796
322,0.0046,0.5,0.032203220322032204,0.0,0.990367755596338,0.004372038637923796
323,0.0046,0.5,0.032303230323032305,0.0,0.990367755596338,0.004372038637923796
324,0.0046,0.5,0.032403240324032405,0.0,0.990367755596338,0.004372038637923796
325,0.0046,0.5,0.032503250325032505,0.0,0.990367755596338,0.004372038637923796
326,0.0046,0.5,0.032603260326032606,0.0,0.990367755596338,0.004372038637923796
327,0.0046,0.5,0.032703270327032706,0.0,0.990367755596338,0.004372038637923796
328,0.0046,0.5,0.032803280328032806,0.0,0.990367755596338,0.004372038637923796
329,0.0046,0.5,0.03290329032903291,0.0,0.990367755596338,0.004372038637923796
330,0.0046,0.5,0.03300330033003301,0.0,0.990367755596338,0.004372038637923796
331,0.0046,0.5,0.03310331033103311,0.0,0.990367755596338,0.004372038637923796
332,0.0046,0.5,0.0332033203320332,0.0,0.990367755596338,0.004372038637923796
333,0.0046,0.5,0.0333033303330333,0.0,0.990367755596338,0.004372038637923796
334,0.0046,0.5,0.0334033403340334,0.0,0.990367755596338,0.004372038637923796
335,0.0046,0.5,0.0335033503350335,0.0,0.990367755596338,0.004372038637923796
336,0.0046,0.5,0.0336033603360336,0.0,0.990367755596338,0.004372038637923796
337,0.0046,0.5,0.0337033703370337,0.0,0.990367755596338,0.004372038637923796
338,0.0046,0.5,0.0338033803380338,0.0,0.990367755596338,0.004372038637923796
