,alpha,xi_w,xi,v,w,alpha_pl,shock,xi_sh,wm
36,0.0046,0.64,0.001800090004500225,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
37,0.0046,0.64,0.0018500925046252312,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
38,0.0046,0.64,0.0019000950047502374,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
39,0.0046,0.64,0.0019500975048752436,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
40,0.0046,0.64,0.00200010000500025,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
41,0.0046,0.64,0.002050102505125256,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
42,0.0046,0.64,0.0021001050052502626,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
43,0.0046,0.64,0.0021501075053752686,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
44,0.0046,0.64,0.002200110005500275,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
45,0.0046,0.64,0.002250112505625281,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
46,0.0046,0.64,0.0023001150057502875,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
47,0.0046,0.64,0.0023501175058752936,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
48,0.0046,0.64,0.0024001200060003,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
49,0.0046,0.64,0.002450122506125306,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
50,0.0046,0.64,0.0025001250062503125,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
51,0.0046,0.64,0.0025501275063753185,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
52,0.0046,0.64,0.002600130006500325,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
53,0.0046,0.64,0.002650132506625331,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
54,0.0046,0.64,0.0027001350067503375,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
55,0.0046,0.64,0.0027501375068753435,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
56,0.0046,0.64,0.00280014000700035,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
57,0.0046,0.64,0.002850142507125356,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
58,0.0046,0.64,0.0029001450072503624,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
59,0.0046,0.64,0.0029501475073753685,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
60,0.0046,0.64,0.003000150007500375,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
61,0.0046,0.64,0.003050152507625381,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
62,0.0046,0.64,0.0031001550077503874,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
63,0.0046,0.64,0.0031501575078753934,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
64,0.0046,0.64,0.0032001600080004,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
65,0.0046,0.64,0.0032501625081254064,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
66,0.0046,0.64,0.0033001650082504124,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
67,0.0046,0.64,0.003350167508375419,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
68,0.0046,0.64,0.003400170008500425,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
69,0.0046,0.64,0.0034501725086254313,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
70,0.0046,0.64,0.0035001750087504373,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
71,0.0046,0.64,0.003550177508875444,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
72,0.0046,0.64,0.00360018000900045,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
73,0.0046,0.64,0.0036501825091254563,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
74,0.0046,0.64,0.0037001850092504623,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
75,0.0046,0.64,0.0037501875093754688,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
76,0.0046,0.64,0.003800190009500475,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
77,0.0046,0.64,0.0038501925096254812,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
78,0.0046,0.64,0.0039001950097504873,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
79,0.0046,0.64,0.003950197509875493,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
80,0.0046,0.64,0.0040002000100005,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
81,0.0046,0.64,0.004050202510125506,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
82,0.0046,0.64,0.004100205010250512,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
83,0.0046,0.64,0.004150207510375518,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
84,0.0046,0.64,0.004200210010500525,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
85,0.0046,0.64,0.004250212510625531,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
86,0.0046,0.64,0.004300215010750537,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
87,0.0046,0.64,0.004350217510875543,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
88,0.0046,0.64,0.00440022001100055,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
89,0.0046,0.64,0.004450222511125556,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
90,0.0046,0.64,0.004500225011250562,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
91,0.0046,0.64,0.004550227511375568,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
92,0.0046,0.64,0.004600230011500575,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
93,0.0046,0.64,0.004650232511625581,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
94,0.0046,0.64,0.004700235011750587,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
95,0.0046,0.64,0.004750237511875593,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
96,0.0046,0.64,0.0048002400120006,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
97,0.0046,0.64,0.004850242512125606,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
98,0.0046,0.64,0.004900245012250612,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
99,0.0046,0.64,0.004950247512375619,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
100,0.0046,0.64,0.005000250012500625,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
101,0.0046,0.64,0.005050252512625631,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
102,0.0046,0.64,0.005100255012750637,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
103,0.0046,0.64,0.005150257512875644,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
104,0.0046,0.64,0.00520026001300065,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
105,0.0046,0.64,0.005250262513125656,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
106,0.0046,0.64,0.005300265013250662,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
107,0.0046,0.64,0.005350267513375669,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
108,0.0046,0.64,0.005400270013500675,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
109,0.0046,0.64,0.005450272513625681,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
110,0.0046,0.64,0.005500275013750687,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
111,0.0046,0.64,0.005550277513875694,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
112,0.0046,0.64,0.0056002800140007,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
113,0.0046,0.64,0.005650282514125706,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
114,0.0046,0.64,0.005700285014250712,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
115,0.0046,0.64,0.005750287514375719,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
116,0.0046,0.64,0.005800290014500725,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
117,0.0046,0.64,0.005850292514625731,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
118,0.0046,0.64,0.005900295014750737,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
119,0.0046,0.64,0.005950297514875744,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
120,0.0046,0.64,0.00600030001500075,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
121,0.0046,0.64,0.006050302515125756,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
122,0.0046,0.64,0.006100305015250762,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
123,0.0046,0.64,0.006150307515375769,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
124,0.0046,0.64,0.006200310015500775,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
125,0.0046,0.64,0.006250312515625781,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
126,0.0046,0.64,0.006300315015750787,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
127,0.0046,0.64,0.006350317515875794,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
128,0.0046,0.64,0.0064003200160008,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
129,0.0046,0.64,0.006450322516125806,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
130,0.0046,0.64,0.006500325016250813,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
131,0.0046,0.64,0.006550327516375819,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
132,0.0046,0.64,0.006600330016500825,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
133,0.0046,0.64,0.006650332516625831,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
134,0.0046,0.64,0.006700335016750838,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
135,0.0046,0.64,0.006750337516875844,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
136,0.0046,0.64,0.00680034001700085,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
137,0.0046,0.64,0.006850342517125856,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
138,0.0046,0.64,0.006900345017250863,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
139,0.0046,0.64,0.006950347517375869,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
140,0.0046,0.64,0.007000350017500875,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
141,0.0046,0.64,0.007050352517625881,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
142,0.0046,0.64,0.007100355017750888,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
143,0.0046,0.64,0.007150357517875894,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
144,0.0046,0.64,0.0072003600180009,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
145,0.0046,0.64,0.007250362518125906,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
146,0.0046,0.64,0.0073003650182509126,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
147,0.0046,0.64,0.007350367518375919,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
148,0.0046,0.64,0.007400370018500925,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
149,0.0046,0.64,0.007450372518625931,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
150,0.0046,0.64,0.0075003750187509375,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
151,0.0046,0.64,0.0075503775188759436,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
152,0.0046,0.64,0.00760038001900095,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
153,0.0046,0.64,0.007650382519125956,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
154,0.0046,0.64,0.0077003850192509625,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
155,0.0046,0.64,0.0077503875193759685,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
156,0.0046,0.64,0.0078003900195009745,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
157,0.0046,0.64,0.00785039251962598,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
158,0.0046,0.64,0.007900395019750987,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
159,0.0046,0.64,0.007950397519875993,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
160,0.0046,0.64,0.008000400020001,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
161,0.0046,0.64,0.008050402520126006,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
162,0.0046,0.64,0.008100405020251012,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
163,0.0046,0.64,0.008150407520376018,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
164,0.0046,0.64,0.008200410020501024,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
165,0.0046,0.64,0.00825041252062603,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
166,0.0046,0.64,0.008300415020751037,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
167,0.0046,0.64,0.008350417520876044,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
168,0.0046,0.64,0.00840042002100105,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
169,0.0046,0.64,0.008450422521126056,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
170,0.0046,0.64,0.008500425021251062,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
171,0.0046,0.64,0.008550427521376068,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
172,0.0046,0.64,0.008600430021501074,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
173,0.0046,0.64,0.00865043252162608,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
174,0.0046,0.64,0.008700435021751086,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
175,0.0046,0.64,0.008750437521876094,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
176,0.0046,0.64,0.0088004400220011,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
177,0.0046,0.64,0.008850442522126106,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
178,0.0046,0.64,0.008900445022251112,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
179,0.0046,0.64,0.008950447522376118,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
180,0.0046,0.64,0.009000450022501124,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
181,0.0046,0.64,0.00905045252262613,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
182,0.0046,0.64,0.009100455022751136,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
183,0.0046,0.64,0.009150457522876144,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
184,0.0046,0.64,0.00920046002300115,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
185,0.0046,0.64,0.009250462523126156,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
186,0.0046,0.64,0.009300465023251162,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
187,0.0046,0.64,0.009350467523376168,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
188,0.0046,0.64,0.009400470023501174,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
189,0.0046,0.64,0.00945047252362618,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
190,0.0046,0.64,0.009500475023751186,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
191,0.0046,0.64,0.009550477523876194,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
192,0.0046,0.64,0.0096004800240012,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
193,0.0046,0.64,0.009650482524126206,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
194,0.0046,0.64,0.009700485024251212,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
195,0.0046,0.64,0.009750487524376218,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
196,0.0046,0.64,0.009800490024501224,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
197,0.0046,0.64,0.00985049252462623,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
198,0.0046,0.64,0.009900495024751238,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
199,0.0046,0.64,0.009950497524876244,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
200,0.0046,0.64,0.01000050002500125,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
201,0.0046,0.64,0.010050502525126256,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
202,0.0046,0.64,0.010100505025251262,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
203,0.0046,0.64,0.010150507525376268,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
204,0.0046,0.64,0.010200510025501274,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
205,0.0046,0.64,0.01025051252562628,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
206,0.0046,0.64,0.010300515025751288,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
207,0.0046,0.64,0.010350517525876294,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
208,0.0046,0.64,0.0104005200260013,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
209,0.0046,0.64,0.010450522526126306,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
210,0.0046,0.64,0.010500525026251312,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
211,0.0046,0.64,0.010550527526376318,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
212,0.0046,0.64,0.010600530026501324,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
213,0.0046,0.64,0.01065053252662633,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
214,0.0046,0.64,0.010700535026751338,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
215,0.0046,0.64,0.010750537526876344,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
216,0.0046,0.64,0.01080054002700135,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
217,0.0046,0.64,0.010850542527126356,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
218,0.0046,0.64,0.010900545027251362,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
219,0.0046,0.64,0.010950547527376368,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
220,0.0046,0.64,0.011000550027501374,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
221,0.0046,0.64,0.01105055252762638,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
222,0.0046,0.64,0.011100555027751388,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
223,0.0046,0.64,0.011150557527876394,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
224,0.0046,0.64,0.0112005600280014,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
225,0.0046,0.64,0.011250562528126406,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
226,0.0046,0.64,0.011300565028251412,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
227,0.0046,0.64,0.011350567528376418,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
228,0.0046,0.64,0.011400570028501424,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
229,0.0046,0.64,0.011450572528626432,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
230,0.0046,0.64,0.011500575028751438,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
231,0.0046,0.64,0.011550577528876444,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
232,0.0046,0.64,0.01160058002900145,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
233,0.0046,0.64,0.011650582529126456,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
234,0.0046,0.64,0.011700585029251462,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
235,0.0046,0.64,0.011750587529376468,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
236,0.0046,0.64,0.011800590029501474,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
237,0.0046,0.64,0.011850592529626482,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
238,0.0046,0.64,0.011900595029751488,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
239,0.0046,0.64,0.011950597529876494,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
240,0.0046,0.64,0.0120006000300015,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
241,0.0046,0.64,0.012050602530126506,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
242,0.0046,0.64,0.012100605030251512,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
243,0.0046,0.64,0.012150607530376518,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
244,0.0046,0.64,0.012200610030501524,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
245,0.0046,0.64,0.012250612530626532,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
246,0.0046,0.64,0.012300615030751538,0.0,-0.009693424546222759,0.0046,0.0,0.64,1.1104907011151823
