,alpha,xi_w,xi,v,w,alpha_pl,shock,xi_sh,wm
0,0.0046,0.7200000000000001,0.0,0.0,-0.009422378017961605,0.0046,0.0,0.7200000000000001,1.0389182308073313
1,0.0046,0.7200000000000001,5.000250012500625e-05,0.0,-0.009422378017961605,0.0046,0.0,0.7200000000000001,1.0389182308073313
2,0.0046,0.7200000000000001,0.0001000050002500125,0.0,-0.009422378017961605,0.0046,0.0,0.7200000000000001,1.0389182308073313
3,0.0046,0.7200000000000001,0.00015000750037501875,0.0,-0.009422378017961605,0.0046,0.0,0.7200000000000001,1.0389182308073313
4,0.0046,0.7200000000000001,0.000200010000500025,0.0,-0.009422378017961605,0.0046,0.0,0.7200000000000001,1.0389182308073313
5,0.0046,0.7200000000000001,0.00025001250062503126,0.0,-0.009422378017961605,0.0046,0.0,0.7200000000000001,1.0389182308073313
6,0.0046,0.7200000000000001,0.0003000150007500375,0.0,-0.009422378017961605,0.0046,0.0,0.7200000000000001,1.0389182308073313
7,0.0046,0.7200000000000001,0.00035001750087504374,0.0,-0.009422378017961605,0.0046,0.0,0.7200000000000001,1.0389182308073313
8,0.0046,0.7200000000000001,0.00040002000100005,0.0,-0.009422378017961605,0.0046,0.0,0.7200000000000001,1.0389182308073313
9,0.0046,0.7200000000000001,0.00045002250112505623,0.0,-0.009422378017961605,0.0046,0.0,0.7200000000000001,1.0389182308073313
10,0.0046,0.7200000000000001,0.0005000250012500625,0.0,-0.009422378017961605,0.0046,0.0,0.7200000000000001,1.0389182308073313
11,0.0046,0.7200000000000001,0.0005500275013750688,0.0,-0.009422378017961605,0.0046,0.0,0.7200000000000001,1.0389182308073313
12,0.0046,0.7200000000000001,0.000600030001500075,0.0,-0.009422378017961605,0.0046,0.0,0.7200000000000001,1.0389182308073313
13,0.0046,0.7200000000000001,0.0006500325016250812,0.0,-0.009422378017961605,0.0046,0.0,0.7200000000000001,1.0389182308073313
